Id,Weekly_Sales
1_21_2012-12-21,10549.124099999999
1_21_2012-12-28,7650.694099999996
1_21_2013-01-04,7344.810699999998
1_21_2013-01-11,7322.592699999997
1_21_2013-01-18,7302.340299999997
1_21_2013-01-25,7423.959899999998
1_21_2013-02-01,8099.243299999998
1_21_2013-02-08,8310.929099999998
1_21_2013-02-15,8274.170699999999
1_21_2013-02-22,8221.5359
1_21_2013-03-01,8372.374399999999
1_21_2013-03-08,7904.317200000001
1_21_2013-03-15,7910.2608
1_21_2013-03-22,7781.784099999999
1_21_2013-03-29,7883.282500000002
1_21_2013-04-05,7934.399399999998
1_21_2013-04-12,7495.359199999999
1_21_2013-04-19,7221.290900000002
1_21_2013-04-26,7542.629899999999
1_21_2013-05-03,7600.115699999999
1_21_2013-05-10,7709.263000000001
1_21_2013-05-17,7286.214500000001
1_21_2013-05-24,7394.187400000001
1_21_2013-05-31,7433.441599999999
1_21_2013-06-07,7479.462900000001
1_21_2013-06-14,7562.642399999998
1_21_2013-06-21,7656.544799999998
1_21_2013-06-28,7766.278699999996
1_21_2013-07-05,7602.035399999997
1_21_2013-07-12,7499.489799999999
1_21_2013-07-19,7547.483699999998
1_21_2013-07-26,7532.3053
1_22_2012-11-02,8134.857200000007
1_22_2012-11-09,8208.792200000007
1_22_2012-11-16,7926.487300000004
1_22_2012-11-23,18158.939100000003
1_22_2012-11-30,14302.723400000003
1_22_2012-12-07,15826.3252
1_22_2012-12-14,10315.432799999997
1_22_2012-12-21,18813.8248
1_22_2012-12-28,10093.447900000006
1_22_2013-01-04,7101.627699999999
1_22_2013-01-11,7229.915699999997
1_22_2013-01-18,6587.971699999997
1_22_2013-01-25,6199.517700000002
1_22_2013-02-01,9826.990200000004
1_22_2013-02-08,10113.881799999997
1_22_2013-02-15,10511.174499999997
1_22_2013-02-22,10324.5038
1_22_2013-03-01,10551.117200000002
1_22_2013-03-08,9340.230599999995
1_22_2013-03-15,8996.290599999998
1_22_2013-03-22,7495.604800000002
1_22_2013-03-29,7555.514100000001
1_22_2013-04-05,6999.368899999998
1_22_2013-04-12,6948.741399999998
1_22_2013-04-19,6754.085499999997
1_22_2013-04-26,6804.636399999999
1_22_2013-05-03,10196.906899999993
1_22_2013-05-10,10026.754699999996
1_22_2013-05-17,9447.437399999999
1_22_2013-05-24,9438.4766
1_22_2013-05-31,9547.508899999997
1_22_2013-06-07,9435.510700000003
1_22_2013-06-14,9234.0621
1_22_2013-06-21,9421.0759
1_22_2013-06-28,9456.5193
1_22_2013-07-05,9776.494599999996
1_22_2013-07-12,9989.518199999997
1_22_2013-07-19,10433.6122
1_22_2013-07-26,10523.022599999993
1_23_2012-11-02,22557.821899999984
1_23_2012-11-09,20819.206500000004
1_23_2012-11-16,22187.153099999996
1_23_2012-11-23,31922.375100000016
1_23_2012-11-30,30954.4394
1_23_2012-12-07,42561.91809999998
1_23_2012-12-14,39258.85719999995
1_23_2012-12-21,55815.07069999998
1_23_2012-12-28,27898.09500000001
1_23_2013-01-04,17639.270999999997
1_23_2013-01-11,16306.375599999992
1_23_2013-01-18,17565.67839999999
1_23_2013-01-25,15486.712100000004
1_23_2013-02-01,20330.283199999976
1_23_2013-02-08,22087.29169999998
1_23_2013-02-15,21798.414299999997
1_23_2013-02-22,21249.175399999993
1_23_2013-03-01,21758.5573
1_23_2013-03-08,21335.122700000004
1_23_2013-03-15,21049.696100000005
1_23_2013-03-22,20677.37509999999
1_23_2013-03-29,21093.1757
1_23_2013-04-05,21119.732200000006
1_23_2013-04-12,20664.41359999999
1_23_2013-04-19,20502.091299999982
1_23_2013-04-26,20509.07829999999
1_23_2013-05-03,20156.93149999999
1_23_2013-05-10,20111.688099999985
1_23_2013-05-17,20028.353
1_23_2013-05-24,21616.474299999998
1_23_2013-05-31,22958.7387
1_23_2013-06-07,21874.578299999997
1_23_2013-06-14,23524.434899999997
1_23_2013-06-21,25099.330599999987
1_23_2013-06-28,23698.255299999983
1_23_2013-07-05,21289.405799999997
1_23_2013-07-12,21001.030499999993
1_23_2013-07-19,20548.973299999994
1_23_2013-07-26,21275.09949999999
1_24_2012-11-02,6717.323800000001
1_24_2012-11-09,6335.650600000002
1_24_2012-11-16,6329.0637000000015
1_24_2012-11-23,10099.762300000002
1_24_2012-11-30,9429.365399999999
1_24_2012-12-07,10332.343899999996
1_24_2012-12-14,10426.272399999996
1_24_2012-12-21,11660.098599999992
1_24_2012-12-28,4523.325399999999
1_24_2013-01-04,4829.757100000002
1_24_2013-01-11,4647.546000000005
1_24_2013-01-18,4697.532200000003
1_24_2013-01-25,4661.912500000001
1_24_2013-02-01,6278.114500000001
1_24_2013-02-08,7105.995799999995
1_24_2013-02-15,6402.2222
1_24_2013-02-22,6060.910500000001
1_24_2013-03-01,5967.304600000002
1_24_2013-03-08,5885.9008
1_24_2013-03-15,5812.7768000000015
1_24_2013-03-22,5759.2735999999995
1_24_2013-03-29,5858.041300000001
1_24_2013-04-05,6146.244999999999
1_24_2013-04-12,5864.561699999998
1_24_2013-04-19,5854.737299999996
1_24_2013-04-26,5771.583100000001
1_24_2013-05-03,4622.235400000001
1_24_2013-05-10,4384.7612
1_24_2013-05-17,4236.520299999997
1_24_2013-05-24,4301.830099999996
1_24_2013-05-31,4166.540599999996
1_24_2013-06-07,4165.137199999997
1_24_2013-06-14,3967.009599999997
1_24_2013-06-21,3960.4406999999983
1_24_2013-06-28,3890.7063999999996
1_24_2013-07-05,4077.280999999999
1_24_2013-07-12,4055.1762000000003
1_24_2013-07-19,4098.454599999999
1_24_2013-07-26,4391.984100000001
1_25_2012-11-02,10708.678400000006
1_25_2012-11-09,10387.214800000005
1_25_2012-11-16,10506.825700000005
1_25_2012-11-23,10904.683500000001
1_25_2012-11-30,10961.829700000004
1_25_2012-12-07,10851.367200000002
1_25_2012-12-14,11193.104800000003
1_25_2012-12-21,13363.422499999997
1_25_2012-12-28,11721.98430000001
1_25_2013-01-04,6443.917199999995
1_25_2013-01-11,6539.739899999998
1_25_2013-01-18,6179.9276999999975
1_25_2013-01-25,6102.034200000003
1_25_2013-02-01,9766.5083
1_25_2013-02-08,10087.737900000006
1_25_2013-02-15,10484.327800000005
1_25_2013-02-22,10506.764200000003
1_25_2013-03-01,11098.573599999998
1_25_2013-03-08,11265.793199999998
1_25_2013-03-15,11521.800300000004
1_25_2013-03-22,11642.188000000007
1_25_2013-03-29,12034.119300000006
1_25_2013-04-05,11442.443599999997
1_25_2013-04-12,11237.386499999999
1_25_2013-04-19,10606.997499999996
1_25_2013-04-26,10529.555399999997
1_25_2013-05-03,10611.611699999994
1_25_2013-05-10,10655.226799999997
1_25_2013-05-17,10852.590399999995
1_25_2013-05-24,10510.494599999993
1_25_2013-05-31,10615.785199999993
1_25_2013-06-07,10530.0578
1_25_2013-06-14,10322.100999999999
1_25_2013-06-21,10382.747999999994
1_25_2013-06-28,10215.481400000004
1_25_2013-07-05,10024.1935
1_25_2013-07-12,8690.6179
1_25_2013-07-19,8776.391899999999
1_25_2013-07-26,8982.635199999995
1_26_2012-11-02,8511.321600000003
1_26_2012-11-09,8143.523100000008
1_26_2012-11-16,8231.604100000006
1_26_2012-11-23,9545.489400000004
1_26_2012-11-30,8619.6273
1_26_2012-12-07,8447.679900000003
1_26_2012-12-14,9549.767499999996
1_26_2012-12-21,12680.567299999993
1_26_2012-12-28,5296.101299999997
1_26_2013-01-04,4337.726199999996
1_26_2013-01-11,4205.7428
1_26_2013-01-18,4640.631499999998
1_26_2013-01-25,4609.850999999997
1_26_2013-02-01,7913.790499999997
1_26_2013-02-08,8824.205399999999
1_26_2013-02-15,8454.9279
1_26_2013-02-22,7944.798399999996
1_26_2013-03-01,7889.012499999996
1_26_2013-03-08,7584.643699999993
1_26_2013-03-15,7470.187399999996
1_26_2013-03-22,7259.322600000002
1_26_2013-03-29,7123.146599999999
1_26_2013-04-05,6666.915500000006
1_26_2013-04-12,6422.322300000004
1_26_2013-04-19,6239.414500000004
1_26_2013-04-26,6371.908900000005
1_26_2013-05-03,6199.543900000002
1_26_2013-05-10,5816.892700000004
1_26_2013-05-17,5732.08
1_26_2013-05-24,5446.718199999994
1_26_2013-05-31,5553.813199999996
1_26_2013-06-07,5263.855800000001
1_26_2013-06-14,5629.404200000001
1_26_2013-06-21,5571.418799999999
1_26_2013-06-28,5502.600000000002
1_26_2013-07-05,5102.330199999998
1_26_2013-07-12,4877.639099999998
1_26_2013-07-19,4773.225799999995
1_26_2013-07-26,4766.8110999999935
1_27_2012-11-02,1893.1079000000004
1_27_2012-11-09,1749.1510000000012
1_27_2012-11-16,1897.1659999999997
1_27_2012-11-23,2021.7811000000013
1_27_2012-11-30,2335.687000000001
1_27_2012-12-07,4246.641399999999
1_27_2012-12-14,3580.391099999999
1_27_2012-12-21,4397.351299999996
1_27_2012-12-28,2456.0001999999963
1_27_2013-01-04,2028.9890999999989
1_27_2013-01-11,1875.9597999999999
1_27_2013-01-18,2014.9281999999987
1_27_2013-01-25,1709.4775000000002
1_27_2013-02-01,1715.2571999999998
1_27_2013-02-08,1728.5457999999999
1_27_2013-02-15,1893.386199999999
1_27_2013-02-22,1843.1691999999994
1_27_2013-03-01,1814.2621999999988
1_27_2013-03-08,1771.327599999999
1_27_2013-03-15,1651.5244999999998
1_27_2013-03-22,1471.1707000000004
1_27_2013-03-29,1762.7200999999989
1_27_2013-04-05,1500.9327000000003
1_27_2013-04-12,1365.6329999999998
1_27_2013-04-19,1297.1030999999987
1_27_2013-04-26,1368.8498000000002
1_27_2013-05-03,2237.721699999999
1_27_2013-05-10,2317.7538999999997
1_27_2013-05-17,2206.8417999999997
1_27_2013-05-24,2130.6403999999993
1_27_2013-05-31,2101.7263000000003
1_27_2013-06-07,2063.569299999999
1_27_2013-06-14,2076.9834999999994
1_27_2013-06-21,2083.990999999999
1_27_2013-06-28,2096.764899999999
1_27_2013-07-05,2122.370099999999
1_27_2013-07-12,2143.188699999999
1_27_2013-07-19,2167.6890999999996
1_27_2013-07-26,2270.0313
1_28_2012-11-02,709.1420000000004
1_28_2012-11-09,646.9707000000004
1_28_2012-11-16,698.6992000000005
1_28_2012-11-23,678.1245000000002
1_28_2012-11-30,704.5067000000004
1_28_2012-12-07,726.7778999999999
1_28_2012-12-14,736.1815000000003
1_28_2012-12-21,735.6284000000003
1_28_2012-12-28,760.8566000000002
1_28_2013-01-04,711.1414000000001
1_28_2013-01-11,637.1346000000002
1_28_2013-01-18,723.7810000000002
1_28_2013-01-25,652.3922000000003
1_28_2013-02-01,642.3322999999992
1_28_2013-02-08,674.5919999999999
1_28_2013-02-15,701.7774999999998
1_28_2013-02-22,699.0147999999999
1_28_2013-03-01,724.5541000000002
1_28_2013-03-08,681.1629000000004
1_28_2013-03-15,676.0636000000002
1_28_2013-03-22,535.2693000000003
1_28_2013-03-29,679.5254000000002
1_28_2013-04-05,654.2264000000005
1_28_2013-04-12,520.3535000000002
1_28_2013-04-19,468.32439999999957
1_28_2013-04-26,636.9573000000001
1_28_2013-05-03,670.2676000000001
1_28_2013-05-10,710.8954999999999
1_28_2013-05-17,638.5130999999998
1_28_2013-05-24,501.8470000000001
1_28_2013-05-31,478.1112000000001
1_28_2013-06-07,493.9178999999999
1_28_2013-06-14,443.2125
1_28_2013-06-21,432.1270000000002
1_28_2013-06-28,426.6817
1_28_2013-07-05,412.63749999999993
1_28_2013-07-12,410.23650000000004
1_28_2013-07-19,408.2724999999999
1_28_2013-07-26,402.24999999999994
1_29_2012-11-02,4311.560600000001
1_29_2012-11-09,4197.192700000001
1_29_2012-11-16,4721.1179999999995
1_29_2012-11-23,5578.614099999999
1_29_2012-11-30,6212.873700000001
1_29_2012-12-07,7434.938400000001
1_29_2012-12-14,7544.159300000003
1_29_2012-12-21,9875.156199999994
1_29_2012-12-28,6545.805900000003
1_29_2013-01-04,4990.523300000002
1_29_2013-01-11,4208.414399999998
1_29_2013-01-18,4778.353700000002
1_29_2013-01-25,3926.127
1_29_2013-02-01,4669.495899999998
1_29_2013-02-08,4851.5486999999985
1_29_2013-02-15,5064.01
1_29_2013-02-22,4842.5328
1_29_2013-03-01,4839.085500000002
1_29_2013-03-08,4658.356599999999
1_29_2013-03-15,4327.401499999999
1_29_2013-03-22,4055.457399999999
1_29_2013-03-29,4585.8405999999995
1_29_2013-04-05,4144.217699999999
1_29_2013-04-12,4022.403799999998
1_29_2013-04-19,3758.1093999999985
1_29_2013-04-26,4097.8634999999995
1_29_2013-05-03,8055.279499999999
1_29_2013-05-10,8019.373299999999
1_29_2013-05-17,7872.5671999999995
1_29_2013-05-24,8025.729600000001
1_29_2013-05-31,7992.121999999999
1_29_2013-06-07,7963.477300000001
1_29_2013-06-14,7875.782299999999
1_29_2013-06-21,7955.984499999995
1_29_2013-06-28,8082.091699999997
1_29_2013-07-05,8181.800900000001
1_29_2013-07-12,8432.748100000004
1_29_2013-07-19,8483.493300000004
1_29_2013-07-26,8422.894199999997
1_30_2012-11-02,2624.3887999999984
1_30_2012-11-09,2623.5905999999986
1_30_2012-11-16,2632.0915999999984
1_30_2012-11-23,2698.019199999998
1_30_2012-11-30,2765.6969999999997
1_30_2012-12-07,2796.4306999999994
1_30_2012-12-14,2648.776099999998
1_30_2012-12-21,2909.4382999999984
1_30_2012-12-28,2556.296099999999
1_30_2013-01-04,2798.8832000000007
1_30_2013-01-11,2443.5464
1_30_2013-01-18,2833.6324000000004
1_30_2013-01-25,2691.7528000000025
1_30_2013-02-01,3198.2087999999985
1_30_2013-02-08,3467.471599999996
1_30_2013-02-15,3316.387599999999
1_30_2013-02-22,3279.4241999999995
1_30_2013-03-01,3461.9918999999977
1_30_2013-03-08,3364.9251999999974
1_30_2013-03-15,3384.3716999999965
1_30_2013-03-22,3393.5710999999965
1_30_2013-03-29,3286.5444999999972
1_30_2013-04-05,3415.003299999996
1_30_2013-04-12,3428.446799999995
1_30_2013-04-19,3246.183399999997
1_30_2013-04-26,3341.2782999999968
1_30_2013-05-03,5624.130300000001
1_30_2013-05-10,5593.228099999999
1_30_2013-05-17,5507.5027
1_30_2013-05-24,5512.304099999999
1_30_2013-05-31,5512.0709
1_30_2013-06-07,5521.251699999999
1_30_2013-06-14,5341.241100000001
1_30_2013-06-21,5330.390400000001
1_30_2013-06-28,5483.165700000001
1_30_2013-07-05,5314.324900000001
1_30_2013-07-12,5673.026300000001
1_30_2013-07-19,5457.1975
1_30_2013-07-26,5340.899300000001
1_31_2012-11-02,1756.5133999999994
1_31_2012-11-09,1618.6926999999994
1_31_2012-11-16,1587.7923999999994
1_31_2012-11-23,1602.5284000000006
1_31_2012-11-30,1686.2660999999998
1_31_2012-12-07,3898.9591999999975
1_31_2012-12-14,3564.755699999997
1_31_2012-12-21,5285.786999999999
1_31_2012-12-28,2084.5459
1_31_2013-01-04,2146.211200000001
1_31_2013-01-11,1723.0312000000004
1_31_2013-01-18,2075.829400000001
1_31_2013-01-25,1674.1744999999999
1_31_2013-02-01,1635.7426000000005
1_31_2013-02-08,1662.1080000000004
1_31_2013-02-15,1751.7153000000008
1_31_2013-02-22,1770.999300000001
1_31_2013-03-01,1843.4374000000007
1_31_2013-03-08,1798.8337000000006
1_31_2013-03-15,1597.6346000000005
1_31_2013-03-22,1428.7673000000002
1_31_2013-03-29,1639.5412000000008
1_31_2013-04-05,1573.9324000000001
1_31_2013-04-12,1436.8376000000003
1_31_2013-04-19,1253.919
1_31_2013-04-26,1429.9512000000004
1_31_2013-05-03,1621.3505999999988
1_31_2013-05-10,1641.9642999999983
1_31_2013-05-17,1601.0752
1_31_2013-05-24,1566.5055000000004
1_31_2013-05-31,1604.7707
1_31_2013-06-07,1624.4359999999992
1_31_2013-06-14,1574.4587999999997
1_31_2013-06-21,1453.3782000000003
1_31_2013-06-28,1354.4653000000005
1_31_2013-07-05,1796.0460999999998
1_31_2013-07-12,2289.5589999999997
1_31_2013-07-19,2552.7109999999984
1_31_2013-07-26,2823.358299999999
1_32_2012-11-02,6395.843099999999
1_32_2012-11-09,5800.593999999998
1_32_2012-11-16,6357.251299999998
1_32_2012-11-23,9053.205900000003
1_32_2012-11-30,8728.183299999992
1_32_2012-12-07,16828.11140000001
1_32_2012-12-14,16242.509100000007
1_32_2012-12-21,37440.113099999966
1_32_2012-12-28,13892.18749999999
1_32_2013-01-04,9275.859400000001
1_32_2013-01-11,6226.721
1_32_2013-01-18,9218.273700000007
1_32_2013-01-25,6115.923400000008
1_32_2013-02-01,12171.492699999992
1_32_2013-02-08,13142.511499999982
1_32_2013-02-15,13796.799499999992
1_32_2013-02-22,8545.5767
1_32_2013-03-01,11611.7854
1_32_2013-03-08,7729.749400000001
1_32_2013-03-15,7683.673000000001
1_32_2013-03-22,7699.2689
1_32_2013-03-29,7637.331100000003
1_32_2013-04-05,7810.7516000000005
1_32_2013-04-12,7387.8551
1_32_2013-04-19,7282.4991
1_32_2013-04-26,7600.768500000001
1_32_2013-05-03,7507.616599999997
1_32_2013-05-10,8490.855399999997
1_32_2013-05-17,7551.610999999997
1_32_2013-05-24,7192.664299999995
1_32_2013-05-31,6914.557699999996
1_32_2013-06-07,7107.412800000002
1_32_2013-06-14,7093.126800000006
1_32_2013-06-21,7182.6177
1_32_2013-06-28,7126.1077000000005
1_32_2013-07-05,7110.288500000001
1_32_2013-07-12,6152.487599999998
1_32_2013-07-19,6148.161599999998
1_32_2013-07-26,6174.030299999996
1_33_2012-11-02,6915.412899999995
1_33_2012-11-09,6875.524799999993
1_33_2012-11-16,6880.854499999996
1_33_2012-11-23,9122.69259999999
1_33_2012-11-30,8217.503999999999
1_33_2012-12-07,12731.562300000009
1_33_2012-12-14,10557.581700000002
1_33_2012-12-21,13109.2003
1_33_2012-12-28,4782.748799999996
1_33_2013-01-04,6497.667299999998
1_33_2013-01-11,6045.879500000001
1_33_2013-01-18,6339.773499999998
1_33_2013-01-25,5870.706299999999
1_33_2013-02-01,7849.680699999996
1_33_2013-02-08,7904.912399999998
1_33_2013-02-15,7944.6128
1_33_2013-02-22,8038.623199999999
1_33_2013-03-01,8108.743200000001
1_33_2013-03-08,8021.204399999997
1_33_2013-03-15,8012.777899999997
1_33_2013-03-22,8016.4649999999965
1_33_2013-03-29,8024.1448999999975
1_33_2013-04-05,8053.259099999997
1_33_2013-04-12,8060.671099999996
1_33_2013-04-19,7783.947499999997
1_33_2013-04-26,8010.866699999998
1_33_2013-05-03,4552.055100000001
1_33_2013-05-10,5033.4399
1_33_2013-05-17,4365.625100000002
1_33_2013-05-24,4471.808100000001
1_33_2013-05-31,4422.990400000002
1_33_2013-06-07,4343.5268000000015
1_33_2013-06-14,4307.330700000004
1_33_2013-06-21,4258.283800000003
1_33_2013-06-28,3939.455900000002
1_33_2013-07-05,4252.494200000002
1_33_2013-07-12,4049.013100000001
1_33_2013-07-19,4620.6801000000005
1_33_2013-07-26,4679.154600000001
1_34_2012-11-02,11548.557500000014
1_34_2012-11-09,10830.234000000002
1_34_2012-11-16,10883.943000000005
1_34_2012-11-23,13475.056799999995
1_34_2012-11-30,13037.713299999994
1_34_2012-12-07,14385.820399999993
1_34_2012-12-14,12848.346400000002
1_34_2012-12-21,15066.848199999997
1_34_2012-12-28,11998.401099999995
1_34_2013-01-04,10899.981600000001
1_34_2013-01-11,10826.821300000001
1_34_2013-01-18,10770.576800000004
1_34_2013-01-25,10689.495700000003
1_34_2013-02-01,13327.167699999998
1_34_2013-02-08,13780.2004
1_34_2013-02-15,13826.402400000003
1_34_2013-02-22,13823.7625
1_34_2013-03-01,13825.506500000001
1_34_2013-03-08,13798.494900000002
1_34_2013-03-15,13840.756700000002
1_34_2013-03-22,13772.132100000003
1_34_2013-03-29,13709.582000000002
1_34_2013-04-05,13765.338900000004
1_34_2013-04-12,13819.042400000002
1_34_2013-04-19,13578.5967
1_34_2013-04-26,13416.822400000003
1_34_2013-05-03,13008.398400000004
1_34_2013-05-10,12904.094300000008
1_34_2013-05-17,13680.030200000005
1_34_2013-05-24,14637.5133
1_34_2013-05-31,14608.5967
1_34_2013-06-07,14779.092000000004
1_34_2013-06-14,14313.1129
1_34_2013-06-21,14461.504099999995
1_34_2013-06-28,14233.656000000003
1_34_2013-07-05,13969.9453
1_34_2013-07-12,12505.064900000003
1_34_2013-07-19,12054.358699999993
1_34_2013-07-26,11910.031899999996
1_35_2012-11-02,1901.3377999999989
1_35_2012-11-09,1875.5659999999991
1_35_2012-11-16,1878.027999999999
1_35_2012-11-23,1877.2758999999992
1_35_2012-11-30,1877.5093999999992
1_35_2012-12-07,1892.2675999999992
1_35_2012-12-14,1912.6914999999995
1_35_2012-12-21,2055.638299999999
1_35_2012-12-28,1973.1659999999995
1_35_2013-01-04,1846.3030999999994
1_35_2013-01-11,1861.0197999999991
1_35_2013-01-18,1844.9633999999994
1_35_2013-01-25,1857.7589999999993
1_35_2013-02-01,1956.1496999999995
1_35_2013-02-08,1978.9859999999999
1_35_2013-02-15,1926.4453999999992
1_35_2013-02-22,1910.1546999999991
1_35_2013-03-01,1914.3537999999999
1_35_2013-03-08,1933.3196999999993
1_35_2013-03-15,1938.6550999999997
1_35_2013-03-22,1964.6874999999998
1_35_2013-03-29,1930.0677999999998
1_35_2013-04-05,1952.0697999999993
1_35_2013-04-12,1985.9551999999996
1_35_2013-04-19,1899.3357999999994
1_35_2013-04-26,1976.7562999999996
1_35_2013-05-03,3087.3428
1_35_2013-05-10,3066.3603999999996
1_35_2013-05-17,3137.9492000000005
1_35_2013-05-24,3169.3035000000004
1_35_2013-05-31,3219.4328000000005
1_35_2013-06-07,3110.142400000001
1_35_2013-06-14,3028.2437999999993
1_35_2013-06-21,2960.5629000000004
1_35_2013-06-28,2963.7660000000005
1_35_2013-07-05,3017.4693000000007
1_35_2013-07-12,2916.8349000000003
1_35_2013-07-19,2913.7361000000005
1_35_2013-07-26,2807.8767
1_36_2012-11-02,1638.5940999999998
1_36_2012-11-09,1434.0868000000012
1_36_2012-11-16,1557.7732999999996
1_36_2012-11-23,1909.0429000000001
1_36_2012-11-30,1798.0960999999998
1_36_2012-12-07,2190.427900000001
1_36_2012-12-14,2883.9631000000013
1_36_2012-12-21,3264.3673999999983
1_36_2012-12-28,2037.0566000000001
1_36_2013-01-04,1252.5178999999998
1_36_2013-01-11,1197.3528000000003
1_36_2013-01-18,1261.2681999999998
1_36_2013-01-25,933.9638
1_36_2013-02-01,1028.6213000000007
1_36_2013-02-08,1249.5951000000011
1_36_2013-02-15,1201.5176
1_36_2013-02-22,1164.835
1_36_2013-03-01,1321.4980000000005
1_36_2013-03-08,1220.3853
1_36_2013-03-15,1393.2871
1_36_2013-03-22,1414.4342
1_36_2013-03-29,1359.4990999999998
1_36_2013-04-05,1333.9898999999998
1_36_2013-04-12,1365.9214000000002
1_36_2013-04-19,1521.0816999999997
1_36_2013-04-26,1337.9122999999997
1_36_2013-05-03,2164.2381999999993
1_36_2013-05-10,2023.0002000000002
1_36_2013-05-17,4286.059899999998
1_36_2013-05-24,5723.0783999999985
1_36_2013-05-31,6132.2576
1_36_2013-06-07,5216.143399999999
